Timestamp,SenderID,ReceiverID,Timestamp_Raw,Pathloss,PropDelay,Distance,Sender_XVelocity,Sender_YVelocity,Receiver_XVelocity,Receiver_YVelocity
0,2,23,0.365007,130.2,0.000002373,712.0383102777218,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,2,24,0.365007,128.6,0.00000259,777.0139463,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,3,1,0.370007,125.6,0.000002391,717.1580539,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,3,2,0.370007,71.8,6.92e-7,207.7233127070043,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,3,4,0.370007,62.8,3.85e-7,115.60951522257919,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,3,5,0.370007,66,4.8e-7,144.0764018903001,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,3,6,0.370007,69.6,6.33e-7,189.8808571463761,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,3,7,0.370007,66.7,5.13e-7,153.90161887207557,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,3,8,0.370007,74.9,9.38e-7,281.4603697069825,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,3,9,0.370007,64.7,4.45e-7,133.38729839950895,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,3,10,0.370007,70.7,7e-7,209.87826473623738,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,3,11,0.370007,68.2,5.97e-7,178.9572870080171,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,3,12,0.370007,58.4,2.45e-7,73.40768414,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,3,13,0.370007,127,0.0000049,1469.8699089351685,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,3,14,0.370007,120.2,0.000003835,1150.4332081125447,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,3,15,0.370007,121.4,0.000004276,1282.8071597751523,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,3,16,0.370007,130.7,0.00000305,914.8725672537064,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
